longitude,latitude
127.05779217390612,37.59481273322528
127.0098152462702,37.644274907790006
127.12102072388431,37.543991027399976
127.07993122933377,37.52004593937617
127.02614339703976,37.52631797179771
127.04821287212972,37.581847886963104
127.13298035174864,37.55454291782453
126.99166379586715,37.48765929727422
126.98993886128144,37.49775961059884
127.02680366719056,37.61476280967735
126.95715897116264,37.48118064687896
126.80734067786608,37.55923418408175
127.14419246183104,37.55894942340327
127.03510529971628,37.52488160624989
127.0277658351199,37.60219494855784
127.11696038535918,37.54543995869141
126.93372198670924,37.58169225522808
127.09286672093285,37.50491730060187
126.88691404237797,37.54227475613936
126.90938899415106,37.51972609546145
127.08683555910837,37.54143040448412
127.06041570007125,37.56539445594643
127.00441503937552,37.61858595159983
127.058134392137,37.45531567811942
127.01255914659149,37.59266374496215
127.01934549505744,37.58896879339604
126.92848010757456,37.56698050300868
126.98625651822508,37.49352150464644
126.91678649284692,37.55983830500093
127.03359466421828,37.66056355467764
126.98584121827994,37.53688395001874
127.11347239316392,37.49636312209503
127.098301265368,37.54196696161922
127.08899668054808,37.53290538425093
126.93602921424932,37.51897580278491
127.09067686271042,37.58515074326977
126.86041599297198,37.55221104980469
127.02950349806557,37.57690827821292
127.08448550793932,37.602757006420525
126.88636926695293,37.489340886533
126.96071583976358,37.56710120650466
126.85840888174884,37.52643373933345
127.04742392738144,37.52007004796525
127.1140836761368,37.53812980015988
127.08366501465343,37.50332632784978
126.99067957548812,37.510109222734265
126.92329960597102,37.55693222727575
126.96584528970084,37.55486335254621
126.96575651154552,37.52883728831348
127.0607637875674,37.60328907012863
127.1437248845144,37.48387676280161
127.01139738482826,37.57421761664589
127.09222285485328,37.500727932848704
127.13512391927593,37.482536710004354
126.90079515766428,37.44777944108596
126.89139736268416,37.53998485313413
127.1321197137294,37.54879664762582
127.0221874846456,37.57365081493435
127.04624117544996,37.606981201670266
126.91908234824116,37.50868179011185
127.08647356879504,37.55003533391662
126.87800466679492,37.483457280662414
127.12947172617908,37.53436076472197
127.0241315504689,37.615139105714064
126.92368215083864,37.48523679966494
127.06735704322544,37.56829065037597
126.92047761774349,37.491435058236
126.88629916549996,37.47856751256968
126.87771746295246,37.47678696941501
126.91842727334776,37.58194889918858
127.06034804823796,37.53110372767377
127.05103263387004,37.50128303730821
127.12916494268516,37.52373493745416
126.9414281544137,37.49905567963122
127.02330647299726,37.54909352537188
127.03602309083688,37.66613201604272
127.02917649192356,37.510576130510216
127.02843225348072,37.65703947549789
126.94929096231604,37.55073826921306
126.97231610246878,37.56308141360351
127.06987810980208,37.62043976458096
127.0078848239925,37.5645478391268
127.05488156527316,37.62884869226747
126.92106191665528,37.4906911470718
127.0340397502811,37.51497226758043
127.14257057222676,37.544525070830176
126.87940931614276,37.49672282709231
127.0829887536236,37.5700180667261
126.95417747658276,37.47837061421025
127.01250186830292,37.56379918318676
126.83715176122378,37.48954206338227
126.86456536764524,37.53840933038803
126.8954403043192,37.58477510341958
127.03823368918752,37.66748806993943
127.12852733000912,37.528736540001226
126.96735392499744,37.545313341667146
127.09069882102378,37.55331622110927
126.8298689249098,37.521541752873134
127.07407366902076,37.649308814181865
126.94892107019268,37.509687439260645
126.86093276853804,37.49772814366558
126.98651390790012,37.548942289054736
127.1443965526941,37.54216685119376
127.04925438985862,37.50467456909938
126.88568436047402,37.51418210925916
127.04068209229506,37.50166069871303
126.90567278890936,37.57951686215326
127.0375914881568,37.63551612611548
126.9979385754326,37.478064488759614
126.97934132619956,37.47704726789582
127.02886303231509,37.50564571503927
127.1372970819606,37.54473986673946
126.85263380780536,37.5056477110937
127.04517030359902,37.68573651563784
126.81364550504294,37.47604348195451
127.04254877528707,37.67153878746462
127.02565157980722,37.66340103218629
127.05844957102408,37.63634960953802
126.91290362890378,37.58164146976932
126.94108875821613,37.512899705007584
126.93573641429404,37.46833123586617
126.98083486255766,37.47776738764843
127.06238869588518,37.613072859907646
126.97466839964125,37.54854810079576
127.00433777547995,37.51829869006304
127.02845166849605,37.5276631171809
127.12839949198784,37.486175783143736
127.00796815443276,37.60160245162567
126.81562520741636,37.55615625420681
126.86155249968392,37.55154802502848
126.9010030886232,37.45550456752262
127.0070213726679,37.532947136085454
127.13955568332706,37.47956218374279
127.11885813714238,37.47986827191989
127.03937425024846,37.51376518573844
127.0867276310152,37.55374426226182
126.91724591562463,37.55673220882334
127.04539383173852,37.548917834940696
126.93868295640236,37.48403218042355
127.02139115774916,37.63397344340987
126.94915951558728,37.58191531529863
126.97815918427996,37.56646668230092
127.03046661209576,37.48718200378899
127.0637511003745,37.53415159604533
126.86453957002828,37.5361951619579
127.00417245598004,37.50551855023374
126.85405097496717,37.53712537988751
126.8349459414782,37.57573376300212
126.83538218851818,37.51633953181249
126.81261717973528,37.56905168904058
127.1009753770355,37.50460057452947
127.13749848526822,37.54698911551911
127.12030868922228,37.48562136093805
126.89612407643295,37.55483546764252
126.90905758155428,37.48460171696031
